name,type,rarity,vendor_value,id,icon,level,item_type,item_weight_class
Sentinel's Iron Mace of Battle,Weapon,Exotic,264,41721,https://render.guildwars2.com/file/415D42C379B3AE75721E59D76E5F170926C416C1/65228.png,80,Mace,NA
Sentinel's Iron Pistol of Earth,Weapon,Exotic,264,41722,https://render.guildwars2.com/file/C43656C1551C9A5A1A931EAC2901BD0FBA3BE3E1/62830.png,80,Pistol,NA
Sentinel's Iron Rifle of Water,Weapon,Exotic,396,41723,https://render.guildwars2.com/file/167018D742BBF5120BE4ACE80DE5B049089D20F2/62700.png,80,Rifle,NA
Sentinel's Soft Wood Scepter of Perception,Weapon,Exotic,264,41724,https://render.guildwars2.com/file/2696C7FBBB99549E700204A9A11F75B0D50CEC2E/65334.png,80,Scepter,NA
Sentinel's Soft Wood Short Bow of Peril,Weapon,Exotic,396,41726,https://render.guildwars2.com/file/0EFDC626FD430DA00CD9240C95EC6DF0500DB45E/67068.png,80,ShortBow,NA
Sentinel's Steam Speargun of Agony,Weapon,Exotic,396,41727,https://render.guildwars2.com/file/935CD7A5037BB9F3C46E0D770D2DD9730ED74A18/62495.png,80,Speargun,NA
Sentinel's Soft Wood Staff of Accuracy,Weapon,Exotic,396,41728,https://render.guildwars2.com/file/04BE267A42B12DB00F0162639702BDEFC90F4A5D/62880.png,80,Staff,NA
Sentinel's Iron Sword of the Hydromancer,Weapon,Exotic,264,41729,https://render.guildwars2.com/file/D10679012504F6AD5829D1DF9F36303FE2EB46B4/64343.png,80,Sword,NA
Sentinel's Soft Wood Torch of Restoration,Weapon,Exotic,264,41730,https://render.guildwars2.com/file/FA56C5DD5D7494F25D980E432BA129F44209ED0E/63136.png,80,Torch,NA
Sentinel's Black Earth Trident of Ice,Weapon,Exotic,396,41731,https://render.guildwars2.com/file/B8F4F953BC20F7A7FE9FF7459FD5534F0608730F/574969.png,80,Trident,NA
Bit of Fused Metal Scrap,Trophy,Rare,33,41733,https://render.guildwars2.com/file/A7E027D8C4D709A327C3501809490F501E01C050/561723.png,0,NA,NA
Pile of Fused Metal Scrap,Trophy,Rare,60,41734,https://render.guildwars2.com/file/31AA0FFAA1E822BF32B6F7D3260A07E990049674/561724.png,0,NA,NA
Jagged Fused Metal Scrap,Trophy,Rare,84,41735,https://render.guildwars2.com/file/2F0A5DFFE23CE863FF13CA4A466340C5C9594BBF/561725.png,0,NA,NA
Fused Metal Scrap,Trophy,Rare,105,41736,https://render.guildwars2.com/file/3476E9B5C9BC029BE652EBC808545C0B066F629B/561726.png,0,NA,NA
Salvageable Fused Metal Scrap,Trophy,Rare,126,41737,https://render.guildwars2.com/file/FDBBCDF64A1C06A5006C67D21F7C072301E5D52A/561727.png,0,NA,NA
Deep Glacial Teal Dye,Consumable,Rare,5,41746,https://render.guildwars2.com/file/FFE3A6302A0409148059239E05C9064D5DAF1E04/561734.png,0,Unlock,NA
Glacial Teal Dye,Consumable,Rare,5,41747,https://render.guildwars2.com/file/FFE3A6302A0409148059239E05C9064D5DAF1E04/561734.png,0,Unlock,NA
Shiver Sea Dye,Consumable,Rare,5,41748,https://render.guildwars2.com/file/FFE3A6302A0409148059239E05C9064D5DAF1E04/561734.png,0,Unlock,NA
Deep Glacial Sky Dye,Consumable,Rare,5,41749,https://render.guildwars2.com/file/FFE3A6302A0409148059239E05C9064D5DAF1E04/561734.png,0,Unlock,NA
Glacial Sky Dye,Consumable,Rare,5,41750,https://render.guildwars2.com/file/FFE3A6302A0409148059239E05C9064D5DAF1E04/561734.png,0,Unlock,NA
Shiver Sky Dye,Consumable,Rare,5,41751,https://render.guildwars2.com/file/FFE3A6302A0409148059239E05C9064D5DAF1E04/561734.png,0,Unlock,NA
Flame Dye,Consumable,Rare,5,41752,https://render.guildwars2.com/file/FFE3A6302A0409148059239E05C9064D5DAF1E04/561734.png,0,Unlock,NA
Molten Dye,Consumable,Rare,5,41753,https://render.guildwars2.com/file/FFE3A6302A0409148059239E05C9064D5DAF1E04/561734.png,0,Unlock,NA
Pyre Dye,Consumable,Rare,5,41754,https://render.guildwars2.com/file/FFE3A6302A0409148059239E05C9064D5DAF1E04/561734.png,0,Unlock,NA
Flare Dye,Consumable,Rare,5,41755,https://render.guildwars2.com/file/FFE3A6302A0409148059239E05C9064D5DAF1E04/561734.png,0,Unlock,NA
Cinders Dye,Consumable,Rare,5,41756,https://render.guildwars2.com/file/FFE3A6302A0409148059239E05C9064D5DAF1E04/561734.png,0,Unlock,NA
Charred Dye,Consumable,Rare,5,41757,https://render.guildwars2.com/file/FFE3A6302A0409148059239E05C9064D5DAF1E04/561734.png,0,Unlock,NA
Fused Greatsword Skin,Consumable,Rare,0,41760,https://render.guildwars2.com/file/D60D05ADAAFC91A565F7090EA4DA12CC5411BA3D/561735.png,0,Transmutation,NA
Fused Sword Skin,Consumable,Rare,0,41763,https://render.guildwars2.com/file/0CEB2CAFA4E2695332CA0D6268031A9F01936723/561736.png,0,Transmutation,NA
Fused Dagger Skin,Consumable,Rare,0,41766,https://render.guildwars2.com/file/7E0212E9A65C6FAA15214A53EBF4460614AB3D16/561737.png,0,Transmutation,NA
Fused Axe Skin,Consumable,Rare,0,41769,https://render.guildwars2.com/file/2233AE286C12F10C2C130E6125C8C8D0154359E3/561738.png,0,Transmutation,NA
Fused Hammer Skin,Consumable,Rare,0,41772,https://render.guildwars2.com/file/31520CE1665A05FC6366FB051BD272D06E267578/561739.png,0,Transmutation,NA
Fused Staff Skin,Consumable,Rare,0,41775,https://render.guildwars2.com/file/0CEBA55940A60CF6C1A46059C6E69EECDD270E69/561749.png,0,Transmutation,NA
Fused Shield Skin,Consumable,Rare,0,41778,https://render.guildwars2.com/file/D6C10E02573DE947E5295975696578301BAD092B/561750.png,0,Transmutation,NA
Fused Focus Skin,Consumable,Rare,0,41781,https://render.guildwars2.com/file/F02A7C349EA2932248EDCB96B3D3AC12E4DF5F0B/561751.png,0,Transmutation,NA
Fused Torch Skin,Consumable,Rare,0,41784,https://render.guildwars2.com/file/E051C03950C9A16B58CE27A9F0E6EA7CF1C09051/561761.png,0,Transmutation,NA
Fused Warhorn Skin,Consumable,Rare,0,41787,https://render.guildwars2.com/file/A00A377053487103266144F53E720426B670CEBE/561771.png,0,Transmutation,NA
Fused Scepter Skin,Consumable,Rare,0,41790,https://render.guildwars2.com/file/E8DC156C194AEB0B501BA441ABDDD4B49B0F4635/561781.png,0,Transmutation,NA
Fused Pistol Skin,Consumable,Rare,0,41793,https://render.guildwars2.com/file/22F1704BB205DAEECF4202A854A95C60A04B9425/561791.png,0,Transmutation,NA
Fused Rifle Skin,Consumable,Rare,0,41796,https://render.guildwars2.com/file/51602AA9F707BBDDBA0A36CE679B6F0D3E57CEB4/561801.png,0,Transmutation,NA
Fused Short Bow Skin,Consumable,Rare,0,41800,https://render.guildwars2.com/file/6E4C002856944D687BBE54A945030B062E62521B/561803.png,0,Transmutation,NA
Fused Longbow Skin,Consumable,Rare,0,41803,https://render.guildwars2.com/file/F025651F0D9F70E8DB1AE956AA1B0C974ED41399/561813.png,0,Transmutation,NA
Fused Mace Skin,Consumable,Rare,0,41806,https://render.guildwars2.com/file/97BB59964DC17E3734D2F54BC5EA14C20D909122/561814.png,0,Transmutation,NA
Super Greatsword Skin,Consumable,Rare,0,41946,https://render.guildwars2.com/file/4C3E0A59661727BC3E275B46CFAA0BAC7E52BD0D/561922.png,0,Transmutation,NA
Super Long Bow Skin,Consumable,Rare,0,41949,https://render.guildwars2.com/file/4E280CADCE1D7F699FA350FF0D3CE5FC0D950F5B/561939.png,0,Transmutation,NA
Super Scepter Skin,Consumable,Rare,0,41952,https://render.guildwars2.com/file/D72648D553D5DF4F65DFFD51CEA772C40550F256/561925.png,0,Transmutation,NA
Super Shield Skin,Consumable,Rare,0,41955,https://render.guildwars2.com/file/3599EC67DB9FB27FFF510500B5B74EC805493A7E/561933.png,0,Transmutation,NA
Super Short Bow Skin,Consumable,Rare,0,41958,https://render.guildwars2.com/file/543AF471FAFA08B06251A26FEE1AE594CD21CFE8/561936.png,0,Transmutation,NA
Super Staff Skin,Consumable,Rare,0,41961,https://render.guildwars2.com/file/44B395C4EDF397CE2EDBED901952FFB973FF0F49/561930.png,0,Transmutation,NA
Super Sword Skin,Consumable,Rare,0,41964,https://render.guildwars2.com/file/445CB945AA53B8D3F0B998E0527D2FA71D595B1F/561906.png,0,Transmutation,NA
Guild Ballista Blueprints,Gizmo,Basic,1,42003,https://render.guildwars2.com/file/26A639067B32FD48B36C150C0A10CCC63C9F31A8/561982.png,0,Default,NA
Guild Catapult Blueprint,Gizmo,Basic,1,42004,https://render.guildwars2.com/file/2F071FC3D4291869CC33E7CBC8DB6AF5211AF704/561979.png,0,Default,NA
Azurite Crystal,UpgradeComponent,Masterwork,110,42006,https://render.guildwars2.com/file/1214625C57FE02B8A50644365AC862019CD06C6E/561994.png,65,Gem,NA
Brilliant Azurite Jewel,UpgradeComponent,Masterwork,110,42007,https://render.guildwars2.com/file/C4DFBB5007D65E6CF17622312ACD01C377AB22E4/561995.png,65,Default,NA
Exquisite Azurite Jewel,UpgradeComponent,Exotic,264,42008,https://render.guildwars2.com/file/96966E9606695638B2A126EBC0F70F6DF0952B1D/561996.png,80,Default,NA
Embellished Brilliant Azurite Jewel,UpgradeComponent,Rare,165,42009,https://render.guildwars2.com/file/0FCC4F03C80200E2B3C63E6DE420E31F7009F809/561997.png,65,Default,NA
Azurite Orb,UpgradeComponent,Rare,198,42010,https://render.guildwars2.com/file/33A24CED131E010FB63B60C1303B5AEDC606B528/575165.png,80,Gem,NA
Mini Molten Firestorm,MiniPet,Exotic,50,42402,https://render.guildwars2.com/file/55E7F7E69AD39332F40CC5EAC5949B0B6F556E43/575056.png,0,NA,NA
Infinite Molten Berserker Tonic,Gizmo,Exotic,0,42403,https://render.guildwars2.com/file/5917380D6E59B749C438C1FF0D4B63A3063A6B65/575057.png,0,Default,NA
Recipe: Infinite Molten Berserker Tonic,Consumable,Exotic,128,42404,https://render.guildwars2.com/file/43DEC3E72F73B6D8063EE1EA485F5B60DBFDB96B/849415.png,0,Unlock,NA
Decorative Molten Jetpack,Consumable,Rare,250,42406,https://render.guildwars2.com/file/321B6404B9DB1CDECEE8316557301FAC07AEC5A3/575058.png,0,Transmutation,NA
Mini Southsun Faren,MiniPet,Exotic,50,42598,https://render.guildwars2.com/file/011A66FD2AED7A05DF3B91A1ACF5446058B7D5AB/582352.png,0,NA,NA
Mini Southsun Kasmeer,MiniPet,Exotic,50,42599,https://render.guildwars2.com/file/18571536A2994F9622D9E4AC5BD5B14472AA2E4F/582353.png,0,NA,NA
Sclerite Axe Skin,Consumable,Rare,0,42604,https://render.guildwars2.com/file/40D4BE5E073520B5F40A6199754AF6F9D3D30FA3/582355.png,0,Transmutation,NA
Sclerite Dagger Skin,Consumable,Rare,0,42608,https://render.guildwars2.com/file/EDF1099C1B0BCB0562F2B9F943F0663E046F52CC/582357.png,0,Transmutation,NA
Sclerite Focus Skin,Consumable,Rare,0,42611,https://render.guildwars2.com/file/5C1B9A7BCCBE12011D144D99496602F29644EB7F/582359.png,0,Transmutation,NA
Sclerite Greatsword Skin,Consumable,Rare,0,42614,https://render.guildwars2.com/file/A632EF34B871EB2EE837F5090C6BFF66184C7A56/582361.png,0,Transmutation,NA
Sclerite Hammer Skin,Consumable,Rare,0,42617,https://render.guildwars2.com/file/D257DCD6732FE664C51BFD54D0DC9730BB59D514/582363.png,0,Transmutation,NA
Sclerite Longbow Skin,Consumable,Rare,0,42620,https://render.guildwars2.com/file/16BA45DB055E73105CA3CA7B6BDFE349A6D9FFA6/582365.png,0,Transmutation,NA
Sclerite Mace Skin,Consumable,Rare,0,42623,https://render.guildwars2.com/file/D17E09AE68E2ADDBFB581605F502A10CD0CBA0FB/582367.png,0,Transmutation,NA
Sclerite Pistol Skin,Consumable,Rare,0,42626,https://render.guildwars2.com/file/3CD9FC0BB822750F769F7EFB90D0D46F2BA90B5C/582369.png,0,Transmutation,NA
Sclerite Rifle Skin,Consumable,Rare,0,42629,https://render.guildwars2.com/file/1A96C56FCB1D4169AC9C9DD672AC06C4DF70AE3A/582371.png,0,Transmutation,NA
Sclerite Scepter Skin,Consumable,Rare,0,42632,https://render.guildwars2.com/file/DDF0483FDB07AB24E55B3B27CB052F7DE91936E7/582373.png,0,Transmutation,NA
Sclerite Shield Skin,Consumable,Rare,0,42635,https://render.guildwars2.com/file/B6B9A7F67780A3C91A060719D8BF7C42E5012A54/582375.png,0,Transmutation,NA
Sclerite Short Bow Skin,Consumable,Rare,0,42638,https://render.guildwars2.com/file/A759AE304CC7769DBA4F1AD75D68C99891EF0AEE/582377.png,0,Transmutation,NA
Sclerite Staff Skin,Consumable,Rare,0,42641,https://render.guildwars2.com/file/DCA9C9BD2222D64278393C7810BAC721974955E4/582379.png,0,Transmutation,NA
Sclerite Sword Skin,Consumable,Rare,0,42644,https://render.guildwars2.com/file/ACF5DE552706FDA895A5F41CCC1D1B715349F740/582381.png,0,Transmutation,NA
Sclerite Torch Skin,Consumable,Rare,0,42647,https://render.guildwars2.com/file/73142F7E39ABB4E2D5265472D23E9479F254EE01/582383.png,0,Transmutation,NA
Sclerite Warhorn Skin,Consumable,Rare,0,42650,https://render.guildwars2.com/file/57F604B2762F78CB1E7CB6130BE14B0DFECA2F16/582385.png,0,Transmutation,NA
Mini Marjory Delaqua,MiniPet,Exotic,50,42952,https://render.guildwars2.com/file/B042D899249B9F0AED6EDE2FA259FE65A5246DD2/740298.png,0,NA,NA
Settler's Amulet,Trinket,Exotic,528,43245,https://render.guildwars2.com/file/5606ABB8CEAFB9CE0D573EA46C6504CC00E6FAFD/222360.png,80,Amulet,NA
Settler's Keepsake,Trinket,Exotic,330,43246,https://render.guildwars2.com/file/701826D2FCA61752AEECBDE80CF3BD361814FB33/62978.png,80,Accessory,NA
Settler's Ring,Trinket,Exotic,396,43247,https://render.guildwars2.com/file/F72942065C9028739427806FA89AA69E1526F13A/66769.png,80,Ring,NA
Mini Reef Rider,MiniPet,Exotic,50,43248,https://render.guildwars2.com/file/9867FDE21E27090FEFE95001F4A09BB699DF074A/587044.png,0,NA,NA
Piece of Zhaitaffy,Consumable,Basic,2,43319,https://render.guildwars2.com/file/1A53C833985AF29F60470C5DEEA61704F6B97E1E/591442.png,0,Generic,NA
Jorbreaker,Trophy,Exotic,16,43320,https://render.guildwars2.com/file/D1679CEA0B0207B8D196F1F39C913C14CB282901/591443.png,0,NA,NA
Holographic Dragon Wing Cover,Consumable,Rare,250,43346,https://render.guildwars2.com/file/C717AF4E6EF8CD027938CD6DE97E9E68FEA6ED0A/591460.png,0,Transmutation,NA
Aetherized Tonic,Consumable,Masterwork,64,43351,https://render.guildwars2.com/file/056E9CE8D954D997C1052E0D4A6FF3DE04ADB738/591462.png,0,Generic,NA
Infinite Aetherized Tonic,Gizmo,Exotic,256,43352,https://render.guildwars2.com/file/056E9CE8D954D997C1052E0D4A6FF3DE04ADB738/591462.png,0,Default,NA
Dragon Coffer,Container,Masterwork,0,43357,https://render.guildwars2.com/file/3CA03D7273EE0469B12A40BDEE5DE0E5064F3E70/591468.png,0,Default,NA
Kralkachocolate Bar,Consumable,Basic,16,43358,https://render.guildwars2.com/file/3F7B6B76D80F2463983008022D9FA9C40546F6B9/598585.png,80,Food,NA
Dragonfly Cupcake,Consumable,Basic,16,43359,https://render.guildwars2.com/file/080E96F7BD52D5B3A4B52A1F03782F6F4180135A/598586.png,80,Food,NA
Dragon's Breath Bun,Consumable,Basic,16,43360,https://render.guildwars2.com/file/F3324E064FA7BCDF0871AD41BAA423CF2804F027/598587.png,80,Food,NA
Koi Cake,Consumable,Basic,16,43361,https://render.guildwars2.com/file/F8C4AB76DD1168DE7E395AA644D978A294547D20/598588.png,80,Food,NA
Slice of Candied Dragon Roll,Consumable,Basic,16,43362,https://render.guildwars2.com/file/0F53F7D707E73E7A3CCC6D93D3A89C37121CD338/598589.png,80,Food,NA
Dragonfish Candy,Consumable,Basic,16,43363,https://render.guildwars2.com/file/96A4F9B1B9A8C517672A279FCE27ADD6BB53DA47/598590.png,80,Food,NA
Dragon's Jade Reaver Skin,Consumable,Rare,0,43367,https://render.guildwars2.com/file/69B213782AA9AC25BC65A2B30D4971E5C2D6D6D2/591469.png,0,Transmutation,NA
Dragon's Jade Kris Skin,Consumable,Rare,0,43370,https://render.guildwars2.com/file/2C567559F7C3BF0807C80BF5BB0668563F4B7D5C/591479.png,0,Transmutation,NA
Dragon's Jade Aspect Skin,Consumable,Rare,0,43373,https://render.guildwars2.com/file/1B7812B69D1573ADAF092171B7BC69070825B7AE/591487.png,0,Transmutation,NA
Dragon's Jade Avenger Skin,Consumable,Rare,0,43376,https://render.guildwars2.com/file/B1733996D5CD09A3C22736E40BC3A017B6576B70/591493.png,0,Transmutation,NA
Dragon's Jade Warhammer Skin,Consumable,Rare,0,43379,https://render.guildwars2.com/file/07D6326D006B46EA07AC325C250D74B34A4425D1/591501.png,0,Transmutation,NA
Dragon's Jade Hornbow Skin,Consumable,Rare,0,43382,https://render.guildwars2.com/file/400FB8389DF7457CCC5B2F0C0DA14F571017B4C0/591507.png,0,Transmutation,NA
Dragon's Jade Cudgel Skin,Consumable,Rare,0,43385,https://render.guildwars2.com/file/3CDF91B1FED36A2CB17BB9EA3A43E413EC52EDC6/591513.png,0,Transmutation,NA
Dragon's Jade Flintlock Skin,Consumable,Rare,0,43388,https://render.guildwars2.com/file/16FE219C0A02521408689017FD80BDBD0815EF03/591521.png,0,Transmutation,NA
Dragon's Jade Blunderbuss Skin,Consumable,Rare,0,43391,https://render.guildwars2.com/file/1775A5EB6CB5CE2D1C51AE7574EB4E45AC12DA54/591527.png,0,Transmutation,NA
Dragon's Jade Truncheon Skin,Consumable,Rare,0,43394,https://render.guildwars2.com/file/C302CE0E530D0E390E2C762F0FDA1E316EAB1151/591529.png,0,Transmutation,NA
Dragon's Jade Wall Skin,Consumable,Rare,0,43397,https://render.guildwars2.com/file/5C4360B8130A445E7E491F53C931A95D7346FBFD/591537.png,0,Transmutation,NA
Dragon's Jade Needler Skin,Consumable,Rare,0,43400,https://render.guildwars2.com/file/260A6B49262F78A7AD34A2346A7E48A0724C1209/591543.png,0,Transmutation,NA
Dragon's Jade Quarterstaff Skin,Consumable,Rare,0,43403,https://render.guildwars2.com/file/5C6637F1166005E64AB0D69E766BA7C09B401034/591549.png,0,Transmutation,NA
Dragon's Jade Lacerator Skin,Consumable,Rare,0,43406,https://render.guildwars2.com/file/CD7B4E32CF7105B2545D62A6FA2246FCF90E5CA7/591555.png,0,Transmutation,NA
Dragon's Jade Flame Skin,Consumable,Rare,0,43409,https://render.guildwars2.com/file/747C385E0CFABBCE77966E0E9C34C9210F4F0362/591563.png,0,Transmutation,NA
Dragon's Jade Harbinger Skin,Consumable,Rare,0,43412,https://render.guildwars2.com/file/10D91348DB74576C43753D974BA823B9F1F2B432/591569.png,0,Transmutation,NA
Mini Holographic Risen Knight,MiniPet,Masterwork,50,43429,https://render.guildwars2.com/file/56011D25606DE0D6A6E70F692BD600809A487053/591576.png,0,NA,NA
Mini Helmed Moa Racer,MiniPet,Exotic,50,43430,https://render.guildwars2.com/file/2E095D7824C3260509267DC606CFF7F1A4D11136/591577.png,0,NA,NA
Potent Master Tuning Crystal,Consumable,Fine,33,43449,https://render.guildwars2.com/file/071410D26DC8480BA014C84A05EC7BE4DA0FDA5A/219373.png,80,Utility,NA
Potent Master Maintenance Oil,Consumable,Fine,33,43450,https://render.guildwars2.com/file/BA57FF7A052FFE37669F97A815BD28089FCFF0AD/219367.png,80,Utility,NA
Potent Superior Sharpening Stone,Consumable,Fine,33,43451,https://render.guildwars2.com/file/91AC9F70D30C5E3E22635DF4F30CAFA1F6F803A0/219361.png,80,Utility,NA
Recipe: Potent Master Maintenance Oil,Consumable,Fine,7,43482,https://render.guildwars2.com/file/066D559192F1D71D3EF85F5121CE807E1B64E000/849422.png,0,Unlock,NA
Recipe: Potent Superior Sharpening Stones,Consumable,Fine,7,43483,https://render.guildwars2.com/file/066D559192F1D71D3EF85F5121CE807E1B64E000/849422.png,0,Unlock,NA
Recipe: Potent Master Tuning Crystals,Consumable,Fine,7,43484,https://render.guildwars2.com/file/066D559192F1D71D3EF85F5121CE807E1B64E000/849422.png,0,Unlock,NA
Dragon's Revelry Starcake,Consumable,Basic,17,43550,https://render.guildwars2.com/file/4CEA3CEE0C98320F2CB653D9AA52779BBBF46AF9/598591.png,80,Food,NA
Bit of Aetherized Metal Scrap,Trophy,Rare,33,43552,https://render.guildwars2.com/file/E6CBAC4541017F082F45043D08546602F6B65B51/598595.png,0,NA,NA
Pile of Aetherized Metal Scrap,Trophy,Rare,60,43553,https://render.guildwars2.com/file/76F5B1F5EA9F18140E4F5AC2FE2F9854B7B29BF4/598596.png,0,NA,NA
Jagged Aetherized Metal Scrap,Trophy,Rare,84,43554,https://render.guildwars2.com/file/C996C534D443584544696ADD0AFA0ED7E3FA36F8/598597.png,0,NA,NA
Aetherized Metal Scrap,Trophy,Rare,105,43555,https://render.guildwars2.com/file/034978F6ED34E80168CF40179CAC090E5CC1C249/598598.png,0,NA,NA
Salvageable Aetherized Metal Scrap,Trophy,Rare,126,43556,https://render.guildwars2.com/file/F446BC45E948FA080B45EED34BFF65AD7CB5BE24/598599.png,0,NA,NA
Recipe: Infinite Aetherized Tonic,Consumable,Exotic,128,43557,https://render.guildwars2.com/file/43DEC3E72F73B6D8063EE1EA485F5B60DBFDB96B/849415.png,0,Unlock,NA
Monocle,Armor,Exotic,500,43562,https://render.guildwars2.com/file/D49EC87B73B3B155E004130A567CE30CDA29C367/598600.png,80,Helm,Heavy
Monocle,Armor,Exotic,500,43563,https://render.guildwars2.com/file/D49EC87B73B3B155E004130A567CE30CDA29C367/598600.png,80,Helm,Light
Monocle,Armor,Exotic,500,43564,https://render.guildwars2.com/file/D49EC87B73B3B155E004130A567CE30CDA29C367/598600.png,80,Helm,Medium
Quartz Crystal,CraftingMaterial,Masterwork,20,43773,https://render.guildwars2.com/file/6D0737BD7FC3E270D67A9C0D214CCAB70A4C1B74/603252.png,0,NA,NA
Celestial Draconic Boots,Armor,Exotic,240,43780,https://render.guildwars2.com/file/ABA5149ABEFE50D5F460E5CF6D50A81D09435091/61562.png,80,Boots,Heavy
Celestial Draconic Coat,Armor,Exotic,240,43781,https://render.guildwars2.com/file/E7FC2F5D02DBA0EE089BC615A5D2F1DFCFE6185F/61563.png,80,Coat,Heavy
Celestial Draconic Gauntlets,Armor,Exotic,240,43782,https://render.guildwars2.com/file/0AAAED031F08DDAF665339E8DC060D2BFDE60C7B/61564.png,80,Gloves,Heavy
Celestial Draconic Helm,Armor,Exotic,240,43783,https://render.guildwars2.com/file/0CDB4F0534D023449B6202B3566E23F4B8C10CE6/61565.png,80,Helm,Heavy
Celestial Draconic Legs,Armor,Exotic,240,43784,https://render.guildwars2.com/file/5B4F503619F5F5C659E961E76E290BAB6F234816/61566.png,80,Leggings,Heavy
Celestial Draconic Pauldrons,Armor,Exotic,240,43785,https://render.guildwars2.com/file/9A1A03AA6818EACB1E63B43F06150925484B200D/61567.png,80,Shoulders,Heavy
Celestial Exalted Boots,Armor,Exotic,240,43786,https://render.guildwars2.com/file/AE26D521B64460E45F69FBD7784313D4BAF070CA/61520.png,80,Boots,Light
Celestial Exalted Coat,Armor,Exotic,240,43787,https://render.guildwars2.com/file/072F6E4D010C68014D725D9066AEE7EECB2CC1CA/61521.png,80,Coat,Light
